,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel
1608,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_72907008_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,72907008,None,None,None,None,SE,CH34
1609,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_730520_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,730520,M,D,C,R,SE,CH34
1610,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_7338240_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,7338240,None,None,None,None,SE,CH34
1611,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_73426944_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,73426944,None,None,None,None,SE,CH34
1612,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_73522944_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,73522944,None,None,None,None,SE,CH34
1613,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_73618944_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,73618944,None,None,None,None,SE,CH34
1614,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_736424_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,736424,M,D,C,R,SE,CH34
1615,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_73714944_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,73714944,None,None,None,None,SE,CH34
1616,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_74200_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,74200,M,D,C,R,SE,CH34
1617,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_7434240_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,7434240,None,None,None,None,SE,CH34
1618,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_745112_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,745112,M,D,C,R,SE,CH34
1619,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_7530240_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,7530240,None,None,None,None,SE,CH34
1620,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_75853_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,75853,M,D,C,L,SE,CH34
1621,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_7626240_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,7626240,None,None,None,None,SE,CH34
1622,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_764600_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,764600,M,D,C,L,SE,CH34
1623,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_767384_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,767384,M,D,C,L,SE,CH34
1624,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_771848_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,771848,M,D,C,L,SE,CH34
1625,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_7722240_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,7722240,None,None,None,None,SE,CH34
1626,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_785096_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,785096,M,D,C,R,SE,CH34
1627,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_789224_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,789224,M,D,C,L,SE,CH34
1628,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_797240_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,797240,M,D,C,R,SE,CH34
1629,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_799832_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,799832,M,D,C,R,SE,CH34
1630,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_806024_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,806024,M,D,C,R,SE,CH34
1631,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_813608_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,813608,M,D,C,R,SE,CH34
1632,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_824792_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,824792,M,D,C,L,SE,CH34
1633,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_826952_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,826952,M,D,C,R,SE,CH34
1634,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_832808_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,832808,M,D,C,R,SE,CH34
1635,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_834920_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,834920,M,D,C,R,SE,CH34
1636,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_8371200_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,8371200,None,None,None,None,SE,CH34
1637,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_851048_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,851048,M,D,C,R,SE,CH34
1638,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_852104_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,852104,M,D,C,L,SE,CH34
1639,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_853784_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,853784,M,D,C,R,SE,CH34
1640,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_855560_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,855560,M,D,C,R,SE,CH34
1641,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_85826_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,85826,M,D,C,L,SE,CH34
1642,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_874856_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,874856,M,D,C,L,SE,CH34
1643,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_877688_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,877688,M,D,C,L,SE,CH34
1644,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_8866_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,8866,M,D,C,R,SE,CH34
1645,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_910040_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,910040,M,D,C,R,SE,CH34
1646,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_911360_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,911360,None,None,None,None,SE,CH34
1647,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_91426_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,91426,M,D,C,R,SE,CH34
1648,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_928328_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,928328,M,D,C,L,SE,CH34
1649,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_934232_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,934232,M,D,C,L,SE,CH34
1650,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_941672_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,941672,M,D,C,R,SE,CH34
1651,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_961496_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,961496,M,D,C,R,SE,CH34
1652,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_9766400_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,9766400,None,None,None,None,SE,CH34
1653,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_985256_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,985256,M,D,C,R,SE,CH34
1654,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_9862400_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,9862400,None,None,None,None,SE,CH34
1655,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_990296_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,990296,M,D,C,R,SE,CH34
1656,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_992552_M_D_TR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,992552,M,D,T,R,SE,CH34
1657,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_99426_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,99426,M,D,C,L,SE,CH34
1658,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_995624_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,995624,M,D,C,R,SE,CH34
1659,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_9958400_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,9958400,None,None,None,None,SE,CH34
1660,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_997256_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,997256,M,D,C,R,SE,CH34
1661,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_999704_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,999704,M,D,C,R,SE,CH34
1662,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1002104_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1002104,A,D,C,L,SE,CH34
1663,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1006520_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1006520,A,D,C,L,SE,CH34
1664,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_100760_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,100760,A,D,T,L,SE,CH34
1665,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1008824_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1008824,A,D,C,R,SE,CH34
1666,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1010408_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1010408,A,D,C,R,SE,CH34
1667,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1012328_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1012328,A,D,C,R,SE,CH34
1668,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1015832_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1015832,A,D,C,L,SE,CH34
1669,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1026680_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1026680,A,D,C,L,SE,CH34
1670,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103260672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103260672,None,None,None,None,SE,CH34
1671,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103356672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103356672,None,None,None,None,SE,CH34
1672,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103452672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103452672,None,None,None,None,SE,CH34
1673,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103548672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103548672,None,None,None,None,SE,CH34
1674,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103644672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103644672,None,None,None,None,SE,CH34
1675,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103740672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103740672,None,None,None,None,SE,CH34
1676,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1041800_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1041800,A,D,C,L,SE,CH34
1677,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1043528_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1043528,A,D,C,L,SE,CH34
1678,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_104582271_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,104582271,None,None,None,None,SE,CH34
1679,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1048808_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1048808,A,D,T,L,SE,CH34
1680,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1058935_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1058935,A,D,C,L,SE,CH34
1681,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106514048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106514048,None,None,None,None,SE,CH34
1682,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106610048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106610048,None,None,None,None,SE,CH34
1683,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106706048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106706048,None,None,None,None,SE,CH34
1684,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106802048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106802048,None,None,None,None,SE,CH34
1685,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106898048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106898048,None,None,None,None,SE,CH34
1686,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1069640_A_D_TR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1069640,A,D,T,R,SE,CH34
1687,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1073384_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1073384,A,D,T,L,SE,CH34
1688,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1075928_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1075928,A,D,C,R,SE,CH34
1689,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1077752_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1077752,A,D,C,R,SE,CH34
1690,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_10795520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,10795520,None,None,None,None,SE,CH34
1691,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_10891520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,10891520,None,None,None,None,SE,CH34
1692,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109650944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109650944,None,None,None,None,SE,CH34
1693,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1096664_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1096664,A,D,C,R,SE,CH34
1694,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109746944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109746944,None,None,None,None,SE,CH34
1695,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109842944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109842944,None,None,None,None,SE,CH34
1696,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_10987520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,10987520,None,None,None,None,SE,CH34
1697,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109938944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109938944,None,None,None,None,SE,CH34
1698,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110034944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110034944,None,None,None,None,SE,CH34
1699,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110130944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110130944,None,None,None,None,SE,CH34
1700,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1102520_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1102520,A,D,C,R,SE,CH34
1701,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110617728_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110617728,None,None,None,None,SE,CH34
1702,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110713728_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110713728,None,None,None,None,SE,CH34
1703,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_11083520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,11083520,None,None,None,None,SE,CH34
1704,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_111675008_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,111675008,None,None,None,None,SE,CH34
1705,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_111771008_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,111771008,None,None,None,None,SE,CH34
1706,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_11179520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,11179520,None,None,None,None,SE,CH34
1707,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_112066_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,112066,A,D,C,L,SE,CH34
1708,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_112301312_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,112301312,None,None,None,None,SE,CH34
1709,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1127021_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1127021,A,D,C,L,SE,CH34
1710,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_11275520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,11275520,None,None,None,None,SE,CH34
1711,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_113488512_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,113488512,None,None,None,None,SE,CH34
1712,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_11371520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,11371520,None,None,None,None,SE,CH34
1713,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_113973248_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,113973248,None,None,None,None,SE,CH34
1714,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_113986_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,113986,A,D,C,R,SE,CH34
1715,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_114069248_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,114069248,None,None,None,None,SE,CH34
1716,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1143320_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1143320,A,D,C,R,SE,CH34
1717,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_11467520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,11467520,None,None,None,None,SE,CH34
1718,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_115372800_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,115372800,None,None,None,None,SE,CH34
1719,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_115468800_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,115468800,None,None,None,None,SE,CH34
1720,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_115564800_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,115564800,None,None,None,None,SE,CH34
1721,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_11563520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,11563520,None,None,None,None,SE,CH34
1722,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1156887_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1156887,A,D,C,L,SE,CH34
1723,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1159448_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1159448,A,D,T,L,SE,CH34
1724,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_116357504_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,116357504,None,None,None,None,SE,CH34
1725,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1163714_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1163714,A,D,T,L,SE,CH34
1726,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1165848_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1165848,A,D,C,L,SE,CH34
1727,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_11659520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,11659520,None,None,None,None,SE,CH34
1728,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1168493_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1168493,A,D,C,L,SE,CH34
1729,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_117128960_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,117128960,None,None,None,None,SE,CH34
1730,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1171309_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1171309,A,D,C,L,SE,CH34
1731,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_117224960_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,117224960,None,None,None,None,SE,CH34
1732,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_117320960_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,117320960,None,None,None,None,SE,CH34
1733,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1174637_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1174637,A,D,C,L,SE,CH34
1734,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_117512960_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,117512960,None,None,None,None,SE,CH34
1735,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1175832_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1175832,A,D,T,L,SE,CH34
1736,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_117608960_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,117608960,None,None,None,None,SE,CH34
1737,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_117704960_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,117704960,None,None,None,None,SE,CH34
1738,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1177794_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1177794,A,D,C,R,SE,CH34
1739,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1179330_A_D_TR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1179330,A,D,T,R,SE,CH34
1740,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1183768_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1183768,A,D,C,L,SE,CH34
1741,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1185279_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,1185279,None,None,None,None,SE,CH34
1742,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1187778_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1187778,A,D,C,L,SE,CH34
1743,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_118877951_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,118877951,None,None,None,None,SE,CH34
1744,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_118973951_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,118973951,None,None,None,None,SE,CH34
1745,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1190594_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1190594,A,D,T,L,SE,CH34
1746,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_119069951_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,119069951,None,None,None,None,SE,CH34
1747,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1204674_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1204674,A,D,C,R,SE,CH34
1748,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_120973824_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,120973824,None,None,None,None,SE,CH34
1749,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_121165824_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,121165824,None,None,None,None,SE,CH34
1750,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_121261824_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,121261824,None,None,None,None,SE,CH34
1751,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_121357824_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,121357824,None,None,None,None,SE,CH34
1752,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1214232_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1214232,A,D,C,L,SE,CH34
1753,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_121549824_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,121549824,None,None,None,None,SE,CH34
1754,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_121645824_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,121645824,None,None,None,None,SE,CH34
1755,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_121741824_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,121741824,None,None,None,None,SE,CH34
1756,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_121837824_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,121837824,None,None,None,None,SE,CH34
